Year,Country,Industry,Sector,Measure,Value
,,,Fish & Seafood,,10.72233893721154
,,,Fish & Seafood,,10.83234762991423
,,,Fish & Seafood,,10.94270252316037
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,24.60343066771682
,,,Fish & Seafood,,25.43172914928965
,,,Fish & Seafood,,26.4874680575975
,,,Fish & Seafood,,27.11116841429735
,,,Fish & Seafood,,27.71333016012133
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,595.2057732338113
,,,Fish & Seafood,,612.746491174291
,,,Fish & Seafood,,634.9011328697015
,,,Fish & Seafood,,650.4575795209424
,,,Fish & Seafood,,667.9278022755998
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,13.06721268327341
,,,Fish & Seafood,,13.71950042873888
,,,Fish & Seafood,,14.13612480053099
,,,Fish & Seafood,,14.60945702262497
,,,Fish & Seafood,,14.96674754961087
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,412.17611065261815
,,,Fish & Seafood,,424.77601256254917
,,,Fish & Seafood,,430.9880707846266
,,,Fish & Seafood,,437.7363042833305
,,,Fish & Seafood,,447.12889979014017
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,-
,,,Fish & Seafood,,10.2090866280434
,,,Fish & Seafood,,10.385612728869
,,,Fish & Seafood,,10.55233658644295
,,,Fish & Seafood,,10.69868823784922
,,,Fish & Seafood,,10.89056455236843
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,73.17929386363942
,,,Ice Cream,,73.90269508802818
,,,Ice Cream,,74.3449651896608
,,,Ice Cream,,74.82879279631766
,,,Ice Cream,,75.37573668458299
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,15.55358952944466
,,,Ice Cream,,15.82118437958806
,,,Ice Cream,,16.03980632501383
,,,Ice Cream,,16.24282244823944
,,,Ice Cream,,16.46617682205958
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,372.0695917500027
,,,Ice Cream,,385.14144234790564
,,,Ice Cream,,398.0362547388157
,,,Ice Cream,,409.95254852473545
,,,Ice Cream,,421.33993799421035
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,91.36074162525153
,,,Ice Cream,,92.62294032233093
,,,Ice Cream,,93.60551532223838
,,,Ice Cream,,94.41781347983049
,,,Ice Cream,,95.2926564924222
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,99.99028189374745
,,,Ice Cream,,103.31640659218733
,,,Ice Cream,,106.52259794236386
,,,Ice Cream,,109.39242472284673
,,,Ice Cream,,111.84844366347208
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,16.863869219
,,,Ice Cream,,17.692208564
,,,Ice Cream,,18.646342245
,,,Ice Cream,,19.556945383
,,,Ice Cream,,20.37043528426166
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,29.38353953344956
,,,Ice Cream,,30.00563880371309
,,,Ice Cream,,30.64028899546334
,,,Ice Cream,,31.24265298121945
,,,Ice Cream,,31.7816955124011
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,6.55039918517166
,,,Ice Cream,,6.64867743379495
,,,Ice Cream,,6.7511996715705
,,,Ice Cream,,6.85103146195632
,,,Ice Cream,,6.9592284938128
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,17.83619984486614
,,,Ice Cream,,18.24961381398443
,,,Ice Cream,,18.61785181244196
,,,Ice Cream,,18.95693116166992
,,,Ice Cream,,19.26561679880282
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,11.654354999
,,,Ice Cream,,12.126269065
,,,Ice Cream,,12.59853909941627
,,,Ice Cream,,13.01962928645516
,,,Ice Cream,,13.41742457238945
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,110.48464417566532
,,,Ice Cream,,113.59625909639854
,,,Ice Cream,,117.1459169022721
,,,Ice Cream,,120.57487970115758
,,,Ice Cream,,123.72186590923813
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,8.22123953604786
,,,Ice Cream,,8.44942752207543
,,,Ice Cream,,8.65625391080136
,,,Ice Cream,,8.85783550611151
,,,Ice Cream,,9.05299465123247
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,43.14026590170591
,,,Ice Cream,,44.1487990748866
,,,Ice Cream,,44.89355346394716
,,,Ice Cream,,45.51371793873586
,,,Ice Cream,,46.10651704928276
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,-
,,,Ice Cream,,11.16291316600418
,,,Ice Cream,,11.55542442431278
,,,Ice Cream,,12.00643316557484
,,,Ice Cream,,12.42428697773237
,,,Ice Cream,,12.81921722946035
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,2719.964289218548
,,,Meat,,2766.8772241865236
,,,Meat,,2795.566487596987
,,,Meat,,2815.7877298377184
,,,Meat,,2830.5924843840717
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,344.026922366468
,,,Meat,,353.5013718894076
,,,Meat,,359.4054372805077
,,,Meat,,365.2227790148768
,,,Meat,,371.3293259146951
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,8208.400188896023
,,,Meat,,8195.124378184102
,,,Meat,,8182.006378981064
,,,Meat,,8187.0070311060035
,,,Meat,,8187.9675501316115
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,756.010507920665
,,,Meat,,746.8131601217759
,,,Meat,,738.0430412833191
,,,Meat,,732.6996917659967
,,,Meat,,725.0093004389596
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,1550.8376353169504
,,,Meat,,1577.8934323277185
,,,Meat,,1597.198640173803
,,,Meat,,1610.7876237155024
,,,Meat,,1625.3330961240138
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,169.99813002482816
,,,Meat,,172.90428004870805
,,,Meat,,175.46843901502598
,,,Meat,,178.208591340331
,,,Meat,,181.10903972446678
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,400.57901030288366
,,,Meat,,404.989760032478
,,,Meat,,411.209247738163
,,,Meat,,417.4982582247509
,,,Meat,,423.3016666070132
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,104.29747049961749
,,,Meat,,111.39352484633429
,,,Meat,,113.5789861622768
,,,Meat,,116.72920775807039
,,,Meat,,119.82560064851894
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,251.26622614006055
,,,Meat,,257.723495220132
,,,Meat,,262.6289523106577
,,,Meat,,267.1052571373665
,,,Meat,,271.13916532348884
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,197.23706339334294
,,,Meat,,204.48206963272665
,,,Meat,,210.88818773140014
,,,Meat,,216.65937952415524
,,,Meat,,222.1960438897154
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,7113.817144939407
,,,Meat,,7243.439490591014
,,,Meat,,7381.87426128348
,,,Meat,,7508.195227856028
,,,Meat,,7626.284074727483
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,267.42595824310064
,,,Meat,,276.46401260260706
,,,Meat,,282.3047064865907
,,,Meat,,288.5888600239624
,,,Meat,,294.0730344327338
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,819.3607206064081
,,,Meat,,855.715381691378
,,,Meat,,864.4247850756176
,,,Meat,,879.8533982156505
,,,Meat,,904.7305876186168
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,-
,,,Meat,,152.05460638707362
,,,Meat,,153.56152974726535
,,,Meat,,154.59324686743506
,,,Meat,,155.5033083769139
,,,Meat,,156.3953979931391
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,2.03121651021707
,,,Meat Substitutes,,2.0812293040116
,,,Meat Substitutes,,2.13058074684968
,,,Meat Substitutes,,2.18091484784802
,,,Meat Substitutes,,2.22909212989857
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,0.485401669
,,,Meat Substitutes,,0.498637657
,,,Meat Substitutes,,0.511784678
,,,Meat Substitutes,,0.524842013
,,,Meat Substitutes,,0.53813771463966
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,10.44436127498968
,,,Meat Substitutes,,11.01954413615872
,,,Meat Substitutes,,11.59261193742993
,,,Meat Substitutes,,12.03987558568878
,,,Meat Substitutes,,12.44775071202261
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,0.947501769
,,,Meat Substitutes,,0.992059447
,,,Meat Substitutes,,1.01896807030263
,,,Meat Substitutes,,1.03227280435881
,,,Meat Substitutes,,1.05121340171977
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,2.569664053
,,,Meat Substitutes,,2.661458298
,,,Meat Substitutes,,2.73842148340609
,,,Meat Substitutes,,2.81276700790908
,,,Meat Substitutes,,2.88361213265918
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,0.34344902701284
,,,Meat Substitutes,,0.3595520932146
,,,Meat Substitutes,,0.37412391605072
,,,Meat Substitutes,,0.38802679804531
,,,Meat Substitutes,,0.40099301223559
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,0.88104027
,,,Meat Substitutes,,0.898342929
,,,Meat Substitutes,,0.919566398
,,,Meat Substitutes,,0.93995508587791
,,,Meat Substitutes,,0.95806944269132
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,0.33697033210364
,,,Meat Substitutes,,0.3442937951805
,,,Meat Substitutes,,0.35057967121342
,,,Meat Substitutes,,0.35699960907476
,,,Meat Substitutes,,0.36295354276673
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,0.85757458369175
,,,Meat Substitutes,,0.86995112046408
,,,Meat Substitutes,,0.88233391455788
,,,Meat Substitutes,,0.89434507665159
,,,Meat Substitutes,,0.90598863275545
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,0.461865336
,,,Meat Substitutes,,0.470346084
,,,Meat Substitutes,,0.47882679383361
,,,Meat Substitutes,,0.48708941269023
,,,Meat Substitutes,,0.49513555302367
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,8.01435689945107
,,,Meat Substitutes,,8.40139051067487
,,,Meat Substitutes,,8.73062354618603
,,,Meat Substitutes,,9.08780078787549
,,,Meat Substitutes,,9.43399102686332
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,1.90108652872264
,,,Meat Substitutes,,1.94722835138387
,,,Meat Substitutes,,1.99224525947775
,,,Meat Substitutes,,2.03076387782097
,,,Meat Substitutes,,2.06908884551546
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,-
,,,Meat Substitutes,,0.141871712
,,,Meat Substitutes,,0.14344904
,,,Meat Substitutes,,0.144944368
,,,Meat Substitutes,,0.145869605
,,,Meat Substitutes,,0.14703069757567
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,571.4818187380383
,,,Oils and Fats,,581.6768081610064
,,,Oils and Fats,,593.3256596030539
,,,Oils and Fats,,610.9095069029697
,,,Oils and Fats,,626.105958856271
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,61.7354067242712
,,,Oils and Fats,,65.30689353547966
,,,Oils and Fats,,67.50026012501185
,,,Oils and Fats,,69.5745177996637
,,,Oils and Fats,,72.08999077135746
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,2431.9164766467516
,,,Oils and Fats,,2528.9203455338297
,,,Oils and Fats,,2596.399972391839
,,,Oils and Fats,,2671.0257032206396
,,,Oils and Fats,,2747.6529754445883
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,124.94290220854619
,,,Oils and Fats,,126.77973280860095
,,,Oils and Fats,,128.2956261663465
,,,Oils and Fats,,129.4144658084198
,,,Oils and Fats,,130.6012490656789
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,631.6308026618235
,,,Oils and Fats,,634.5724665737494
,,,Oils and Fats,,643.0984337198515
,,,Oils and Fats,,650.6559163802796
,,,Oils and Fats,,657.9907047056472
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,37.23837550357444
,,,Oils and Fats,,37.63497946577687
,,,Oils and Fats,,38.00944013215958
,,,Oils and Fats,,38.3799980259897
,,,Oils and Fats,,38.70703128219285
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,251.486201422
,,,Oils and Fats,,252.564715778
,,,Oils and Fats,,253.755286754
,,,Oils and Fats,,255.362403404
,,,Oils and Fats,,256.8038816571576
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,23.16261056163747
,,,Oils and Fats,,24.16675745100687
,,,Oils and Fats,,24.3435087631174
,,,Oils and Fats,,24.73809113769584
,,,Oils and Fats,,25.10013953735196
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,123.95460575323867
,,,Oils and Fats,,128.04562925314667
,,,Oils and Fats,,130.26931288689477
,,,Oils and Fats,,132.09498242603885
,,,Oils and Fats,,133.32817786025657
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,103.681867844
,,,Oils and Fats,,107.47604858659767
,,,Oils and Fats,,110.39850163150587
,,,Oils and Fats,,113.45383881074584
,,,Oils and Fats,,116.58330617809563
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,652.199815368
,,,Oils and Fats,,674.464064421
,,,Oils and Fats,,691.1251479124101
,,,Oils and Fats,,705.7978858074969
,,,Oils and Fats,,722.1280780379902
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,53.29212664406417
,,,Oils and Fats,,54.50007200384543
,,,Oils and Fats,,55.4575423932838
,,,Oils and Fats,,56.39734706217576
,,,Oils and Fats,,57.22491254227867
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,244.6023993670123
,,,Oils and Fats,,245.9686053733813
,,,Oils and Fats,,249.07613853555495
,,,Oils and Fats,,253.65107691934355
,,,Oils and Fats,,260.0132698174332
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,-
,,,Oils and Fats,,34.09767778003435
,,,Oils and Fats,,35.16180048799239
,,,Oils and Fats,,36.56462187945688
,,,Oils and Fats,,37.25046735993137
,,,Oils and Fats,,38.1585084020684
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,142.43102789841595
,,,Other Canned food,,144.39462771183673
,,,Other Canned food,,146.180653712016
,,,Other Canned food,,148.75090629961872
,,,Other Canned food,,151.07316199705048
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,0.70933315419278
,,,Other Canned food,,0.72770851463155
,,,Other Canned food,,0.73831956734787
,,,Other Canned food,,0.74865203233688
,,,Other Canned food,,0.75858051570631
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,459.7565880780137
,,,Other Canned food,,474.4854755333269
,,,Other Canned food,,485.881505177326
,,,Other Canned food,,492.6887774836692
,,,Other Canned food,,500.95783819464793
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,150.63224753452138
,,,Other Canned food,,154.37998421575696
,,,Other Canned food,,157.0982941541208
,,,Other Canned food,,159.17095003435338
,,,Other Canned food,,161.38531204309905
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,65.28301308670946
,,,Other Canned food,,67.10048925724217
,,,Other Canned food,,68.48364808095187
,,,Other Canned food,,69.59616389205912
,,,Other Canned food,,70.49791028847177
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,15.195981798
,,,Other Canned food,,15.451674279
,,,Other Canned food,,15.70425126
,,,Other Canned food,,15.960357154
,,,Other Canned food,,16.25662794911102
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,49.668723078
,,,Other Canned food,,50.880367787
,,,Other Canned food,,51.460506775
,,,Other Canned food,,52.093324736
,,,Other Canned food,,52.7296474113073
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,1.36700053773835
,,,Other Canned food,,1.45162992211017
,,,Other Canned food,,1.4755200598475
,,,Other Canned food,,1.49791733794653
,,,Other Canned food,,1.51957685239067
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,90.04820943639365
,,,Other Canned food,,92.06993830621836
,,,Other Canned food,,93.37131436956197
,,,Other Canned food,,94.65958408417313
,,,Other Canned food,,95.81635479774987
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,0.65319397498444
,,,Other Canned food,,0.67391117697508
,,,Other Canned food,,0.6822435519691
,,,Other Canned food,,0.68921038696882
,,,Other Canned food,,0.69751192380143
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,548.1904132191777
,,,Other Canned food,,551.3826298094945
,,,Other Canned food,,556.0105010487789
,,,Other Canned food,,559.5342737938555
,,,Other Canned food,,563.7653448661397
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,78.8853954261177
,,,Other Canned food,,80.38357767165145
,,,Other Canned food,,81.41839563625955
,,,Other Canned food,,82.58333192544659
,,,Other Canned food,,83.56043509170335
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,45.8718693986945
,,,Other Canned food,,47.91032788471682
,,,Other Canned food,,48.99748417531937
,,,Other Canned food,,50.27552907204335
,,,Other Canned food,,51.76481330880807
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,-
,,,Other Canned food,,30.880439434
,,,Other Canned food,,31.58616015
,,,Other Canned food,,32.397628431
,,,Other Canned food,,32.793032798
,,,Other Canned food,,33.31920839468471
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,332.9220302
,,,Other Dried food,,335.0303171
,,,Other Dried food,,335.5731254
,,,Other Dried food,,341.4175011
,,,Other Dried food,,344.099653865192
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,8503.53382011825
,,,Other Dried food,,8578.66310298143
,,,Other Dried food,,8743.09444974752
,,,Other Dried food,,8812.10358347542
,,,Other Dried food,,8890.35107026538
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,855.8305181
,,,Other Dried food,,858.7534017
,,,Other Dried food,,864.6096896
,,,Other Dried food,,870.10316419202
,,,Other Dried food,,874.252583297446
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,505.6402669
,,,Other Dried food,,523.1026093
,,,Other Dried food,,535.3633402
,,,Other Dried food,,547.174198224031
,,,Other Dried food,,557.938240613951
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
,,,Other Dried food,,-
